latitude,   longitude,   speedX,     speedY
37.410195,  -143.987782,  1.887087,  4.900101
37.562672,  -143.866982,  3.731207,  4.709639
37.713909,  -143.749233,  3.636980,  4.671308
37.865146,  -143.633604,  3.571471,  4.671342
38.016541,  -143.521424,  3.464962,  4.676201
38.165811,  -143.410423,  3.428547,  4.610581
38.313811,  -143.301240,  3.372375,  4.571331
38.459631,  -143.193174,  3.337897,  4.504010
38.603156,  -143.087071,  3.277256,  4.433121
38.744729,  -142.985541,  3.136006,  4.372831
38.887368,  -142.888281,  3.004111,  4.405772
39.030730,  -142.795045,  2.879810,  4.428084
39.173271,  -142.704107,  2.808856,  4.402730
39.315428,  -142.614958,  2.753580,  4.390865
39.456887,  -142.528145,  2.681444,  4.369311
39.599758,  -142.444071,  2.596828,  4.412922
39.745761,  -142.359806,  2.602744,  4.509649
39.896538,  -142.275659,  2.599086,  4.657146
40.050871,  -142.188922,  2.679058,  4.766956
40.208423,  -142.089037,  3.085207,  4.866368
40.364712,  -141.985766,  3.189781,  4.827367
40.520142,  -141.881370,  3.224533,  4.800835
40.675475,  -141.776849,  3.228389,  4.797834
40.832706,  -141.673176,  3.202190,  4.856492
40.991982,  -141.568382,  3.236806,  4.919634
41.152111,  -141.462301,  3.276578,  4.945953
41.310975,  -141.354922,  3.316690,  4.906903
41.468654,  -141.247398,  3.321140,  4.870312
41.627307,  -141.139750,  3.324977,  4.900392
41.790332,  -141.034209,  3.259869,  5.035425
41.959690,  -140.929543,  3.232874,  5.231042
42.136371,  -140.823538,  3.274216,  5.457217
42.321475,  -140.714098,  3.380337,  5.717419
42.513981,  -140.598736,  3.563226,  5.946006
42.711505,  -140.477952,  3.730736,  6.101004
42.930361,  -140.369603,  3.346612,  6.759913
43.150987,  -140.257278,  3.469424,  6.814589
43.369878,  -140.140633,  3.602865,  6.760969
43.654294,  -139.935658,  6.331170,  8.784909
43.933022,  -139.722679,  6.578382,  8.609183
44.208910,  -139.505673,  6.702756,  8.521488
44.482379,  -139.284392,  6.834816,  8.446777
44.754248,  -139.061273,  6.891577,  8.397321
45.027945,  -138.836641,  6.938314,  8.453825
45.302129,  -138.611581,  6.951521,  8.468854
45.577470,  -138.385550,  6.981539,  8.504583
45.851619,  -138.160447,  6.952856,  8.467749
46.125077,  -137.935865,  6.936780,  8.446440
46.396839,  -137.712617,  6.895560,  8.394022
46.666328,  -137.488139,  6.933550,  8.323824
46.935166,  -137.264229,  6.916012,  8.303725
47.205172,  -137.039361,  6.945594,  8.339817
47.475852,  -136.813953,  6.962295,  8.360610
47.748813,  -136.589785,  6.923966,  8.431085
48.022138,  -136.368329,  6.840231,  8.442294
48.294508,  -136.144462,  6.914667,  8.412817
48.588648,  -135.962517,  5.619829,  9.085234
48.884585,  -135.786163,  5.447119,  9.140742
49.180603,  -135.613190,  5.342717,  9.143261
49.450410,  -135.494393,  3.669331,  8.333657
49.723751,  -135.344931,  4.616493,  8.442816
49.998693,  -135.172983,  5.311032,  8.492263
50.274714,  -134.996804,  5.441741,  8.525576
50.563317,  -134.817976,  5.523517,  8.914201
50.856488,  -134.638265,  5.550846,  9.055314
51.152510,  -134.457855,  5.572396,  9.143380
51.454794,  -134.281372,  5.451120,  9.336790
51.761327,  -134.103559,  5.492177,  9.468006
52.065064,  -133.922005,  5.607747,  9.381667
52.366312,  -133.742011,  5.559565,  9.304802
52.663073,  -133.566070,  5.434352,  9.166188
52.957332,  -133.390761,  5.414865,  9.088917
53.242055,  -133.209676,  5.593240,  8.794353
53.513522,  -133.028199,  5.605371,  8.384941
53.768528,  -132.845730,  5.636001,  7.876476
53.988838,  -132.672726,  5.343648,  6.804839
54.190960,  -132.486182,  5.761885,  6.243020
54.367032,  -132.286767,  6.159425,  5.438420
54.514829,  -132.078878,  6.421158,  4.565062
54.634562,  -131.858946,  6.793130,  3.698262
54.722592,  -131.626612,  7.176230,  2.719025
54.773769,  -131.387419,  7.388042,  1.580722
